danceability,energy,loudness,speechiness,instrumentalness,liveness,valence,tempo,genre
0.553,0.76,-5.288,0.0489,0.00772,0.364,0.213,131.986,futurebass
0.613,0.925,-1.579,0.0622,1.52e-06,0.0913,0.467,154.908,futurebass
0.465,0.861,-4.187,0.0462,0.000575,0.128,0.457,150.061,futurebass
0.379,0.754,-5.433,0.0352,1.83e-05,0.222,0.0895,149.882,futurebass
0.403,0.75,-4.781,0.0419,0.0,0.117,0.187,145.204,futurebass
0.384,0.759,-6.731,0.0789,4.65e-06,0.108,0.519,150.018,futurebass
0.435,0.548,-4.623,0.0358,0.0,0.227,0.104,134.958,futurebass
0.376,0.784,-3.856,0.0406,0.0,0.198,0.413,144.933,futurebass
0.605,0.759,-5.946,0.092,0.000381,0.0913,0.478,139.989,futurebass
0.625,0.707,-4.761,0.0337,0.0,0.213,0.479,138.064,futurebass
0.589,0.8,-6.029,0.0439,0.0,0.165,0.267,150.093,futurebass
0.62,0.935,-2.501,0.0465,0.0,0.898,0.386,145.963,futurebass
0.568,0.767,-3.634,0.0461,0.0,0.3,0.275,129.931,futurebass
0.601,0.823,-6.111,0.101,0.000508,0.117,0.386,135.011,futurebass
0.49,0.629,-4.072,0.0399,0.0,0.0957,0.3,149.934,futurebass
0.631,0.953,-3.739,0.0343,0.0155,0.108,0.422,141.99,futurebass
0.451,0.92,-2.873,0.0801,0.000256,0.204,0.205,137.928,futurebass
0.234,0.685,-5.95,0.0369,0.000519,0.057,0.04,139.925,futurebass
0.58,0.694,-5.45,0.221,1.18e-06,0.109,0.389,139.751,futurebass
0.415,0.855,-3.956,0.0753,2.54e-05,0.0882,0.109,149.98,futurebass
0.472,0.679,-6.089,0.163,0.0,0.102,0.311,129.98,futurebass
0.405,0.655,-6.012,0.0473,0.0,0.159,0.164,144.782,futurebass
0.532,0.848,-4.179,0.111,0.0,0.0664,0.647,149.98,futurebass
0.779,0.783,-5.622,0.0433,0.878,0.0986,0.598,135.959,futurebass
0.287,0.707,-6.139,0.0323,0.000664,0.094,0.166,129.95,futurebass
0.437,0.708,-6.627,0.095,6.57e-05,0.152,0.108,137.971,futurebass
0.442,0.815,-3.65,0.0472,1.42e-05,0.856,0.19,131.983,futurebass
0.575,0.731,-4.206,0.0326,0.0,0.36,0.149,150.053,futurebass
0.403,0.779,-2.966,0.0536,7.62e-05,0.385,0.103,145.092,futurebass
0.633,0.798,-5.463,0.201,0.0,0.078,0.465,145.018,futurebass
0.528,0.685,-6.087,0.0444,1.78e-05,0.165,0.167,128.083,futurebass
0.242,0.567,-5.609,0.0759,0.000679,0.384,0.148,151.01,futurebass
0.643,0.594,-5.453,0.0318,0.0,0.118,0.442,144.033,futurebass
0.501,0.621,-6.29,0.0362,0.00103,0.174,0.327,150.159,futurebass
0.498,0.798,-4.637,0.0902,3.47e-06,0.119,0.369,138.058,futurebass
0.552,0.639,-7.42,0.0272,0.731,0.0796,0.168,142.031,futurebass
0.508,0.726,-7.764,0.0509,0.148,0.121,0.203,139.952,futurebass
0.495,0.73,-6.782,0.0513,1.35e-05,0.0992,0.228,150.024,futurebass
0.338,0.535,-5.845,0.0334,0.0,0.363,0.266,150.086,futurebass
0.362,0.682,-4.368,0.0364,1e-06,0.07,0.175,139.888,futurebass
0.613,0.828,-5.735,0.0772,3.58e-05,0.117,0.294,150.03,futurebass
0.338,0.752,-5.614,0.0535,0.179,0.0805,0.0892,150.336,futurebass
0.357,0.806,-3.816,0.0396,1.37e-06,0.189,0.222,149.923,futurebass
0.305,0.482,-9.913,0.0467,0.161,0.0918,0.167,153.994,futurebass
0.543,0.651,-7.777,0.0339,0.645,0.0966,0.251,140.066,futurebass
0.298,0.557,-5.969,0.0442,1.98e-05,0.832,0.0634,135.922,futurebass
0.57,0.763,-4.137,0.0573,2.49e-06,0.0932,0.43,150.088,futurebass
0.444,0.688,-3.542,0.0302,5.68e-05,0.0842,0.504,138.043,futurebass
0.512,0.541,-7.606,0.0504,0.118,0.447,0.17,144.954,futurebass
0.48,0.548,-3.957,0.0332,1.22e-06,0.126,0.4,140.072,futurebass
0.435,0.654,-6.677,0.0463,5.69e-06,0.131,0.272,152.935,futurebass
0.628,0.769,-7.227,0.0852,0.0,0.59,0.259,149.94,futurebass
0.338,0.704,-4.929,0.154,0.797,0.603,0.11,149.779,futurebass
0.513,0.788,-4.629,0.0364,0.0,0.11,0.234,139.987,futurebass
0.558,0.852,-4.733,0.332,0.0,0.226,0.36,150.211,futurebass
0.476,0.507,-8.058,0.0459,1.13e-05,0.113,0.17,150.204,futurebass
0.481,0.554,-8.655,0.0485,0.0,0.0976,0.146,127.921,futurebass
0.522,0.544,-5.183,0.0426,0.0,0.144,0.435,150.195,futurebass
0.521,0.579,-5.242,0.03,0.0,0.159,0.216,145.029,futurebass
0.546,0.803,-2.093,0.0451,0.0,0.11,0.419,134.007,futurebass
0.387,0.758,-2.794,0.0578,2.26e-05,0.118,0.132,127.947,futurebass
0.564,0.934,-5.193,0.386,1.17e-06,0.353,0.479,150.73,futurebass
0.641,0.69,-4.871,0.0416,0.0,0.144,0.429,136.02,futurebass
0.616,0.764,-4.682,0.11,0.0,0.0973,0.506,147.941,futurebass
0.381,0.861,-4.407,0.0639,0.0,0.0849,0.296,150.006,futurebass
0.449,0.816,-4.115,0.0465,0.0,0.0986,0.196,150.012,futurebass
0.297,0.824,-3.517,0.0379,0.0,0.126,0.0704,139.789,futurebass
0.233,0.644,-2.534,0.0362,0.0,0.11,0.05,149.746,futurebass
0.363,0.735,-3.857,0.0428,0.000119,0.13,0.0721,145.556,futurebass
0.518,0.786,-4.051,0.0364,0.000105,0.135,0.533,149.925,futurebass
0.426,0.507,-10.539,0.0366,0.00458,0.126,0.0781,139.98,futurebass
0.498,0.928,-3.406,0.0898,5.39e-06,0.41,0.238,140.08,futurebass
0.572,0.897,-2.464,0.0433,0.244,0.157,0.438,139.996,futurebass
0.342,0.842,-4.159,0.0855,1.44e-06,0.339,0.33,149.922,futurebass
0.44,0.935,-5.739,0.0895,0.0317,0.292,0.0528,144.957,futurebass
0.407,0.647,-4.69,0.0384,3.65e-06,0.361,0.196,149.91,futurebass
0.388,0.806,-6.526,0.0651,0.000347,0.116,0.226,150.018,futurebass
0.567,0.789,-5.676,0.0328,0.554,0.343,0.124,153.024,futurebass
0.331,0.899,-4.418,0.0742,2.5e-06,0.107,0.143,140.05,futurebass
0.479,0.73,-5.299,0.0408,0.0,0.299,0.232,150.071,futurebass
0.565,0.712,-7.773,0.0464,3.87e-05,0.146,0.166,149.976,futurebass
0.511,0.804,-3.403,0.036,0.0264,0.101,0.217,149.953,futurebass
0.567,0.506,-7.477,0.0544,3.25e-06,0.129,0.196,142.008,futurebass
0.507,0.914,-3.28,0.078,2.01e-06,0.124,0.46,132.006,futurebass
0.519,0.742,-3.554,0.061,8.42e-05,0.0836,0.246,127.971,futurebass
0.478,0.795,-6.684,0.13,3.88e-05,0.291,0.276,149.999,futurebass
0.608,0.592,-4.39,0.0274,0.000598,0.111,0.3,151.942,futurebass
0.465,0.69,-5.171,0.0394,9.04e-06,0.112,0.284,145.013,futurebass
0.432,0.866,-5.701,0.0524,0.0,0.757,0.054,140.076,futurebass
0.374,0.682,-5.699,0.0402,3.92e-05,0.145,0.174,150.02,futurebass
0.488,0.863,-4.577,0.0855,6.45e-06,0.109,0.253,144.938,futurebass
0.416,0.853,-3.404,0.055,0.000377,0.0776,0.164,149.873,futurebass
0.399,0.639,-6.027,0.0305,4.22e-06,0.178,0.189,150.27,futurebass
0.553,0.697,-6.671,0.0518,0.000749,0.157,0.448,149.866,futurebass
0.463,0.523,-5.667,0.0518,0.00418,0.115,0.171,135.912,futurebass
0.61,0.816,-5.117,0.0535,0.000839,0.103,0.558,137.879,futurebass
0.46,0.661,-6.843,0.0486,1.3e-06,0.114,0.266,143.954,futurebass
0.686,0.802,-6.176,0.297,0.00903,0.0671,0.319,149.916,futurebass
0.15,0.889,-0.763,0.284,0.07,0.31,0.361,149.956,futurebass
0.478,0.718,-5.121,0.0366,2.3e-06,0.231,0.256,151.997,futurebass
0.674,0.932,-4.876,0.0718,0.0,0.0576,0.826,144.039,futurebass
0.627,0.603,-7.983,0.11,0.0,0.144,0.498,139.869,futurebass
0.583,0.912,-1.384,0.104,9.16e-05,0.386,0.171,141.967,futurebass
0.549,0.523,-6.31,0.0304,0.00953,0.31,0.155,130.162,futurebass
0.326,0.578,-6.786,0.0455,0.00479,0.575,0.102,144.731,futurebass
0.422,0.677,-5.76,0.0365,3.55e-06,0.16,0.146,150.131,futurebass
0.384,0.808,-5.225,0.0397,8.51e-06,0.116,0.195,149.926,futurebass
0.472,0.605,-4.437,0.134,0.0308,0.101,0.212,128.375,futurebass
0.311,0.784,-5.223,0.066,2.92e-06,0.102,0.123,149.556,futurebass
0.608,0.758,-6.202,0.0552,0.0,0.328,0.383,140.031,futurebass
0.442,0.828,-4.838,0.0428,0.391,0.178,0.0389,139.913,futurebass
0.754,0.653,-7.119,0.266,3.94e-05,0.561,0.558,150.953,futurebass
0.362,0.598,-7.802,0.443,3.1e-06,0.0869,0.236,145.976,futurebass
0.563,0.555,-5.429,0.0288,1.02e-06,0.108,0.267,144.336,futurebass
0.357,0.801,-3.877,0.0366,0.0,0.0734,0.168,129.018,futurebass
0.533,0.752,-4.708,0.0395,0.00265,0.733,0.371,150.06,futurebass
0.484,0.854,-3.61,0.0563,0.000714,0.104,0.24,148.004,futurebass
0.515,0.789,-3.385,0.0378,4.85e-05,0.128,0.199,142.073,futurebass
0.47,0.56,-9.707,0.0298,3.83e-06,0.0774,0.29,143.987,futurebass
0.69,0.857,-5.613,0.0405,0.11,0.0341,0.409,136.99,futurebass
0.545,0.323,-12.006,0.0391,2.74e-06,0.107,0.193,149.941,futurebass
0.478,0.579,-3.751,0.0367,0.0,0.0809,0.308,140.041,futurebass
0.485,0.705,-5.576,0.0351,6.48e-05,0.0987,0.14,130.159,futurebass
0.538,0.722,-4.469,0.037,8.45e-06,0.292,0.259,140.022,futurebass
0.514,0.924,-5.417,0.052,0.805,0.0684,0.0675,151.994,futurebass
0.301,0.677,-5.61,0.0436,0.000427,0.127,0.0567,149.898,futurebass
0.216,0.94,-4.442,0.0955,0.728,0.0405,0.0904,141.91,futurebass
0.359,0.746,-2.608,0.0434,0.0,0.0742,0.357,149.958,futurebass
0.455,0.615,-6.478,0.0601,0.0,0.0798,0.352,150.085,futurebass
0.519,0.853,-7.217,0.0563,0.0,0.602,0.23,135.971,futurebass
0.487,0.675,-5.839,0.0479,0.0382,0.101,0.166,144.951,futurebass
0.482,0.8,-5.217,0.0472,1.16e-06,0.0731,0.337,139.945,futurebass
0.379,0.664,-4.381,0.0349,3.74e-05,0.663,0.265,137.993,futurebass
0.511,0.837,-3.815,0.0596,6.28e-05,0.544,0.213,141.912,futurebass
0.47,0.951,-4.429,0.055,1.87e-05,0.35,0.242,146.924,futurebass
0.603,0.533,-6.742,0.0832,0.0,0.124,0.282,128.037,futurebass
0.721,0.885,-1.311,0.0561,0.000268,0.229,0.821,149.997,futurebass
0.242,0.881,-5.574,0.0822,0.0296,0.155,0.0657,137.946,futurebass
0.511,0.799,-4.143,0.057,0.0015,0.392,0.443,128.039,futurebass
0.468,0.802,-5.133,0.0343,0.16,0.29,0.105,139.883,futurebass
0.444,0.63,-4.554,0.0341,0.0,0.0915,0.282,145.054,futurebass
0.647,0.66,-6.941,0.0318,0.855,0.119,0.269,140.04,futurebass
0.501,0.519,-5.88,0.0409,0.0,0.454,0.168,133.99,futurebass
0.498,0.778,-3.236,0.0508,0.0,0.101,0.182,149.89,futurebass
0.667,0.76,-5.098,0.0372,0.32,0.359,0.0855,110.083,tropicalhouse
0.805,0.712,-7.256,0.0347,0.0988,0.344,0.261,119.986,tropicalhouse
0.596,0.69,-7.207,0.0342,4.75e-06,0.196,0.609,99.956,tropicalhouse
0.584,0.557,-8.143,0.13,5.75e-06,0.228,0.353,109.996,tropicalhouse
0.722,0.575,-9.391,0.0294,0.67,0.0765,0.766,92.997,tropicalhouse
0.568,0.656,-5.939,0.251,0.0,0.165,0.242,119.756,tropicalhouse
0.601,0.973,-3.257,0.0332,0.123,0.077,0.611,95.03,tropicalhouse
0.79,0.603,-7.222,0.0371,0.000619,0.0947,0.314,114.044,tropicalhouse
0.74,0.737,-4.352,0.0373,0.0,0.0763,0.372,118.069,tropicalhouse
0.575,0.741,-2.904,0.0352,0.0,0.0958,0.365,109.987,tropicalhouse
0.687,0.621,-6.903,0.0392,0.273,0.183,0.0594,90.999,tropicalhouse
0.709,0.542,-9.056,0.0381,0.0005,0.0852,0.474,114.955,tropicalhouse
0.668,0.612,-6.664,0.0598,0.000111,0.116,0.492,115.006,tropicalhouse
0.64,0.533,-6.596,0.0706,0.0,0.0864,0.515,99.968,tropicalhouse
0.644,0.733,-6.87,0.121,7.73e-05,0.507,0.336,104.99,tropicalhouse
0.581,0.82,-8.075,0.0401,0.86,0.297,0.0992,103.023,tropicalhouse
0.783,0.769,-3.757,0.0915,0.0,0.0772,0.558,101.02,tropicalhouse
0.604,0.629,-8.636,0.0363,0.0424,0.111,0.214,114.016,tropicalhouse
0.75,0.772,-6.293,0.0382,4.25e-05,0.0873,0.634,109.974,tropicalhouse
0.621,0.733,-5.343,0.0498,0.0,0.0734,0.24,104.93,tropicalhouse
0.715,0.848,-7.577,0.0397,0.528,0.069,0.377,114.986,tropicalhouse
0.629,0.745,-2.936,0.0649,0.0,0.257,0.496,99.995,tropicalhouse
0.708,0.812,-4.475,0.0888,2.73e-05,0.125,0.0719,103.004,tropicalhouse
0.525,0.773,-5.623,0.185,6.04e-06,0.229,0.381,119.947,tropicalhouse
0.793,0.885,-3.747,0.147,0.0159,0.227,0.485,98.042,tropicalhouse
0.698,0.653,-6.365,0.0521,0.0,0.321,0.381,100.976,tropicalhouse
0.829,0.51,-9.334,0.0369,0.0014,0.0829,0.45,119.993,tropicalhouse
0.776,0.692,-6.426,0.039,0.00114,0.165,0.38,120.0,tropicalhouse
0.56,0.495,-9.979,0.044,0.324,0.252,0.213,100.003,tropicalhouse
0.724,0.756,-7.21,0.059,0.865,0.167,0.851,100.01,tropicalhouse
0.798,0.595,-8.326,0.0421,0.446,0.0575,0.718,111.998,tropicalhouse
0.723,0.86,-7.0,0.052,0.296,0.44,0.621,118.986,tropicalhouse
0.698,0.757,-5.821,0.0447,0.0,0.195,0.349,95.03,tropicalhouse
0.643,0.826,-5.173,0.0611,0.00026,0.113,0.36,102.06,tropicalhouse
0.586,0.833,-4.315,0.0415,0.0,0.199,0.519,94.993,tropicalhouse
0.664,0.708,-4.154,0.0474,0.0,0.0841,0.742,103.07,tropicalhouse
0.751,0.716,-4.85,0.248,2.13e-05,0.0567,0.731,106.09,tropicalhouse
0.643,0.868,-8.914,0.0435,0.746,0.103,0.148,104.963,tropicalhouse
0.661,0.681,-5.375,0.0329,6.47e-06,0.081,0.386,114.978,tropicalhouse
0.71,0.563,-8.004,0.0403,0.0,0.196,0.427,101.931,tropicalhouse
0.634,0.547,-9.091,0.0459,0.0,0.524,0.285,100.004,tropicalhouse
0.669,0.739,-5.438,0.0286,0.738,0.121,0.41,100.054,tropicalhouse
0.82,0.68,-7.521,0.0446,0.75,0.119,0.185,114.996,tropicalhouse
0.574,0.786,-3.82,0.0409,0.0,0.618,0.266,119.995,tropicalhouse
0.717,0.715,-6.174,0.0475,1.26e-06,0.162,0.397,104.973,tropicalhouse
0.708,0.6,-7.099,0.0407,0.119,0.0578,0.604,112.995,tropicalhouse
0.686,0.695,-6.836,0.0381,0.0,0.107,0.427,119.937,tropicalhouse
0.793,0.825,-2.708,0.0547,8.53e-06,0.0889,0.674,111.964,tropicalhouse
0.663,0.8,-5.49,0.0472,5.04e-05,0.591,0.595,100.018,tropicalhouse
0.616,0.731,-4.269,0.0792,0.0,0.398,0.491,99.925,tropicalhouse
0.504,0.729,-5.624,0.103,0.0,0.0948,0.535,109.71,tropicalhouse
0.669,0.834,-3.694,0.0262,0.0,0.253,0.561,104.968,tropicalhouse
0.757,0.625,-6.447,0.0283,0.000916,0.117,0.219,115.017,tropicalhouse
0.625,0.795,-8.291,0.046,0.0257,0.0735,0.561,105.002,tropicalhouse
0.78,0.573,-8.545,0.038,0.245,0.18,0.671,119.973,tropicalhouse
0.662,0.614,-5.864,0.0645,0.0,0.187,0.198,119.842,tropicalhouse
0.692,0.906,-5.607,0.0381,0.000229,0.354,0.397,104.988,tropicalhouse
0.666,0.541,-9.414,0.0409,0.00567,0.16,0.264,119.041,tropicalhouse
0.591,0.67,-5.105,0.0443,0.0,0.109,0.547,104.81,tropicalhouse
0.805,0.858,-3.067,0.105,7.89e-06,0.256,0.523,97.033,tropicalhouse
0.666,0.874,-5.041,0.0508,0.0,0.111,0.414,114.01,tropicalhouse
0.72,0.817,-4.344,0.109,0.0,0.103,0.703,100.02,tropicalhouse
0.76,0.765,-4.699,0.095,8.6e-06,0.098,0.603,104.047,tropicalhouse
0.783,0.467,-9.474,0.0503,0.809,0.109,0.236,90.838,tropicalhouse
0.81,0.574,-7.886,0.145,0.0208,0.0669,0.53,119.976,tropicalhouse
0.582,0.7,-6.329,0.0306,0.891,0.137,0.0772,105.008,tropicalhouse
0.671,0.547,-7.6,0.0313,0.0,0.0723,0.347,107.941,tropicalhouse
0.66,0.814,-6.935,0.0717,0.0,0.234,0.354,115.053,tropicalhouse
0.681,0.839,-8.366,0.0744,0.59,0.232,0.445,104.978,tropicalhouse
0.654,0.787,-6.602,0.0348,0.000551,0.082,0.515,119.97,tropicalhouse
0.679,0.849,-3.841,0.0649,0.0,0.121,0.683,100.095,tropicalhouse
0.565,0.849,-3.516,0.0517,4.68e-06,0.12,0.427,102.034,tropicalhouse
0.608,0.829,-6.786,0.0397,0.573,0.168,0.223,100.037,tropicalhouse
0.869,0.801,-4.966,0.0321,0.0,0.154,0.728,118.014,tropicalhouse
0.592,0.64,-6.176,0.0433,6.55e-06,0.336,0.223,107.908,tropicalhouse
0.824,0.551,-7.916,0.0433,5.93e-06,0.0556,0.723,119.967,tropicalhouse
0.676,0.835,-7.311,0.0324,0.00215,0.243,0.189,119.973,tropicalhouse
0.645,0.927,-2.816,0.0448,0.0143,0.464,0.825,101.989,tropicalhouse
0.72,0.548,-8.511,0.0602,0.000333,0.416,0.348,115.034,tropicalhouse
0.658,0.827,-8.96,0.0369,0.786,0.099,0.0754,119.993,tropicalhouse
0.714,0.79,-5.271,0.0423,0.599,0.208,0.205,105.029,tropicalhouse
0.654,0.761,-7.094,0.049,0.00711,0.0956,0.546,117.99,tropicalhouse
0.714,0.915,-3.484,0.0868,0.377,0.0996,0.303,105.996,tropicalhouse
0.783,0.771,-4.029,0.114,0.000136,0.274,0.598,103.011,tropicalhouse
0.73,0.841,-4.432,0.0991,0.0,0.359,0.444,119.962,tropicalhouse
0.791,0.493,-11.077,0.0459,0.00517,0.0996,0.309,109.999,tropicalhouse
0.649,0.716,-5.371,0.0349,2.63e-05,0.135,0.163,99.988,tropicalhouse
0.649,0.664,-4.768,0.0617,0.0,0.15,0.339,110.041,tropicalhouse
0.662,0.783,-5.704,0.0426,0.0,0.102,0.292,99.998,tropicalhouse
0.693,0.678,-7.159,0.0324,5.71e-06,0.101,0.404,103.952,tropicalhouse
0.596,0.576,-7.636,0.103,0.0,0.112,0.159,107.963,tropicalhouse
0.632,0.575,-6.478,0.029,1.81e-06,0.104,0.188,90.037,tropicalhouse
0.663,0.633,-7.708,0.031,0.00207,0.0935,0.24,110.032,tropicalhouse
0.736,0.44,-7.823,0.0393,1.28e-05,0.0704,0.337,109.967,tropicalhouse
0.603,0.785,-6.148,0.0312,0.946,0.101,0.319,100.021,tropicalhouse
0.578,0.506,-9.114,0.28,0.000222,0.155,0.575,116.951,tropicalhouse
0.537,0.749,-4.725,0.109,0.0,0.154,0.299,100.088,tropicalhouse
0.429,0.774,-8.846,0.0493,0.709,0.37,0.0671,119.975,tropicalhouse
0.754,0.659,-8.126,0.0591,0.0281,0.0907,0.598,100.001,tropicalhouse
0.828,0.745,-6.717,0.152,0.00113,0.087,0.517,117.008,tropicalhouse
0.621,0.862,-5.641,0.0425,0.000166,0.741,0.372,119.962,tropicalhouse
0.655,0.811,-5.131,0.0545,0.0,0.137,0.313,113.935,tropicalhouse
0.431,0.806,-4.788,0.0374,6.89e-06,0.348,0.146,114.057,tropicalhouse
0.733,0.86,-3.85,0.12,2.76e-05,0.116,0.599,107.865,tropicalhouse
0.6,0.901,-3.752,0.0343,0.502,0.115,0.194,104.992,tropicalhouse
0.733,0.811,-5.642,0.038,2.3e-05,0.128,0.373,117.002,tropicalhouse
0.77,0.875,-4.012,0.0817,0.0,0.335,0.766,113.99,tropicalhouse
0.753,0.609,-9.249,0.0418,0.0386,0.112,0.0694,104.963,tropicalhouse
0.667,0.818,-6.167,0.131,0.000117,0.329,0.43,119.005,tropicalhouse
0.721,0.925,-3.539,0.0455,0.000158,0.292,0.355,114.032,tropicalhouse
0.636,0.533,-6.539,0.0984,0.0,0.371,0.45,99.858,tropicalhouse
0.806,0.643,-8.468,0.052,0.952,0.0744,0.831,116.977,tropicalhouse
0.68,0.654,-6.062,0.0508,0.000128,0.274,0.309,117.054,tropicalhouse
0.72,0.604,-7.36,0.0293,0.0,0.119,0.499,114.969,tropicalhouse
0.648,0.433,-10.655,0.0311,0.000773,0.125,0.349,109.951,tropicalhouse
0.706,0.636,-7.829,0.0383,0.0,0.215,0.435,119.927,tropicalhouse
0.561,0.8,-4.576,0.0324,0.000133,0.0934,0.399,96.989,tropicalhouse
0.765,0.603,-8.479,0.0283,0.488,0.126,0.235,119.974,tropicalhouse
0.673,0.79,-4.663,0.0893,9.95e-06,0.0875,0.705,102.013,tropicalhouse
0.783,0.771,-4.029,0.114,0.000136,0.274,0.598,103.011,tropicalhouse
0.697,0.781,-5.45,0.0503,0.0,0.102,0.516,91.942,tropicalhouse
0.637,0.863,-3.129,0.0949,1.13e-05,0.202,0.582,94.929,tropicalhouse
0.579,0.804,-6.36,0.135,2.01e-06,0.368,0.325,118.133,tropicalhouse
0.621,0.633,-7.368,0.21,5.4e-06,0.101,0.438,116.206,tropicalhouse
0.553,0.795,-6.641,0.0763,1.04e-06,0.0667,0.496,103.982,tropicalhouse
0.782,0.675,-6.718,0.0591,0.0,0.09,0.706,116.969,tropicalhouse
0.673,0.628,-9.08,0.0314,0.948,0.138,0.54,102.017,tropicalhouse
0.858,0.558,-10.113,0.0516,0.0438,0.0798,0.327,118.021,tropicalhouse
0.739,0.737,-7.295,0.046,2.02e-06,0.086,0.277,108.004,tropicalhouse
0.727,0.706,-7.96,0.0677,3.43e-05,0.223,0.246,105.037,tropicalhouse
0.714,0.661,-6.052,0.0335,0.0,0.118,0.48,116.044,tropicalhouse
0.699,0.767,-6.08,0.0275,0.0151,0.369,0.776,118.024,tropicalhouse
0.643,0.69,-10.392,0.0421,0.0187,0.083,0.247,104.978,tropicalhouse
0.766,0.825,-4.03,0.0384,0.908,0.122,0.306,113.025,tropicalhouse
0.795,0.588,-6.413,0.0808,1.34e-06,0.194,0.26,101.828,tropicalhouse
0.708,0.68,-6.712,0.0475,0.0573,0.156,0.697,99.965,tropicalhouse
0.551,0.574,-6.955,0.0455,0.000577,0.162,0.399,108.035,tropicalhouse
0.755,0.724,-5.97,0.0458,0.00324,0.0742,0.505,110.946,tropicalhouse
0.779,0.635,-7.956,0.0453,0.824,0.075,0.583,115.007,tropicalhouse
0.694,0.518,-7.289,0.0345,0.00016,0.427,0.184,106.964,tropicalhouse
0.707,0.832,-4.712,0.0255,0.000129,0.248,0.391,105.008,tropicalhouse
0.678,0.743,-9.278,0.0462,0.00364,0.0887,0.108,105.001,tropicalhouse
0.733,0.555,-11.67,0.0401,0.0254,0.609,0.839,119.999,tropicalhouse
0.72,0.741,-6.529,0.0287,1.41e-05,0.289,0.357,119.896,tropicalhouse
0.769,0.845,-5.46,0.0434,0.033,0.113,0.75,117.976,tropicalhouse
0.698,0.747,-9.168,0.157,0.00051,0.0804,0.43,110.961,tropicalhouse
0.692,0.897,-2.464,0.0924,1.17e-05,0.171,0.788,116.081,tropicalhouse
0.676,0.903,-5.856,0.0534,1.58e-06,0.281,0.349,119.98,tropicalhouse
0.647,0.758,-7.723,0.0294,0.0357,0.223,0.609,115.052,tropicalhouse
0.604,0.661,-5.914,0.0375,0.0,0.0951,0.506,107.016,tropicalhouse
0.648,0.737,-7.649,0.0512,0.0,0.299,0.408,108.06,tropicalhouse
0.397,0.847,-3.765,0.0494,0.000207,0.11,0.43,106.626,tropicalhouse
0.64,0.635,-7.565,0.226,0.0,0.319,0.475,100.034,tropicalhouse
0.698,0.711,-9.409,0.0579,0.000424,0.104,0.286,119.918,tropicalhouse
0.616,0.668,-8.242,0.0384,0.00166,0.131,0.143,110.046,tropicalhouse
0.678,0.825,-5.59,0.0307,0.318,0.11,0.0838,110.011,tropicalhouse
0.716,0.715,-4.425,0.0287,0.00979,0.173,0.52,99.991,tropicalhouse
0.843,0.617,-7.603,0.0429,0.0262,0.133,0.395,119.983,tropicalhouse
0.691,0.868,-4.408,0.22,0.0,0.454,0.444,115.057,tropicalhouse
0.683,0.629,-7.485,0.0466,0.00206,0.0855,0.716,97.514,tropicalhouse
0.741,0.65,-8.809,0.0445,0.000256,0.599,0.426,118.003,tropicalhouse
0.867,0.731,-4.456,0.0339,0.00151,0.0685,0.755,118.002,tropicalhouse
0.717,0.741,-6.645,0.053,0.0,0.133,0.188,105.997,tropicalhouse
0.784,0.519,-8.066,0.0352,0.000139,0.0628,0.441,117.018,tropicalhouse
0.714,0.85,-4.468,0.0308,0.00381,0.174,0.662,105.011,tropicalhouse
0.692,0.83,-4.444,0.0372,0.00017,0.106,0.801,104.973,tropicalhouse
0.734,0.65,-5.825,0.0401,1.17e-06,0.0749,0.382,119.986,tropicalhouse
0.595,0.662,-6.858,0.0362,0.0,0.0804,0.417,96.053,tropicalhouse
0.67,0.766,-4.88,0.241,7.27e-05,0.0888,0.398,107.873,tropicalhouse
0.83,0.455,-12.278,0.149,0.0135,0.124,0.198,104.952,tropicalhouse
0.645,0.86,-5.079,0.0307,0.321,0.0806,0.574,105.022,tropicalhouse
0.837,0.616,-7.003,0.0417,0.0108,0.0962,0.604,117.966,tropicalhouse
0.708,0.498,-9.882,0.123,0.0,0.117,0.388,109.986,tropicalhouse
0.768,0.72,-6.273,0.0469,0.22,0.0949,0.18,105.018,tropicalhouse
0.574,0.922,-3.104,0.0476,0.000189,0.146,0.232,108.005,tropicalhouse
0.467,0.81,-5.318,0.174,4.24e-06,0.107,0.548,101.088,tropicalhouse
0.733,0.804,-7.532,0.0393,0.525,0.123,0.174,107.001,tropicalhouse
0.767,0.433,-11.519,0.0914,0.923,0.0722,0.168,99.995,tropicalhouse
0.652,0.776,-3.133,0.0392,1.32e-06,0.0392,0.387,108.077,tropicalhouse
0.566,0.573,-6.743,0.0412,0.00699,0.0673,0.0536,99.938,tropicalhouse
0.638,0.755,-3.935,0.0475,0.0,0.112,0.262,119.855,tropicalhouse
0.679,0.887,-4.285,0.15,2.13e-06,0.0607,0.4,114.824,tropicalhouse
0.611,0.483,-16.194,0.0404,0.892,0.0707,0.104,109.968,tropicalhouse
0.559,0.747,-7.124,0.0312,0.00566,0.335,0.127,113.929,tropicalhouse
0.745,0.669,-5.204,0.0316,0.0,0.118,0.513,107.02,tropicalhouse
0.758,0.803,-5.413,0.0325,0.00026,0.039,0.778,117.029,tropicalhouse
0.689,0.68,-7.196,0.0427,0.0211,0.0431,0.646,100.987,tropicalhouse
0.613,0.79,-7.684,0.0446,0.862,0.38,0.42,104.993,tropicalhouse
0.67,0.643,-8.796,0.0453,0.278,0.115,0.171,96.024,tropicalhouse
