,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,genre,title
68,0.417,0.843,1,-4.72,0,0.0509,0.00229,7.84e-06,0.275,0.445,127.945,audio_features,19y84L32oSIuYeVtxfGHUA,spotify:track:19y84L32oSIuYeVtxfGHUA,https://api.spotify.com/v1/tracks/19y84L32oSIuYeVtxfGHUA,https://api.spotify.com/v1/audio-analysis/19y84L32oSIuYeVtxfGHUA,168838,4,progressivehouse,Beam - Dannic Radio Mix
69,0.489,0.808,7,-5.423,0,0.0344,0.00121,0.306,0.095,0.248,127.994,audio_features,2fUWzVAz0bLzB5zYtnwaqB,spotify:track:2fUWzVAz0bLzB5zYtnwaqB,https://api.spotify.com/v1/tracks/2fUWzVAz0bLzB5zYtnwaqB,https://api.spotify.com/v1/audio-analysis/2fUWzVAz0bLzB5zYtnwaqB,210160,4,progressivehouse,Beating Of My Heart - Matisse & Sadko Remix Edit
70,0.632,0.95,7,-2.6,0,0.031,0.00213,0.828,0.0621,0.135,127.994,audio_features,4LqiAbQ7fUNSYvp22pEUoO,spotify:track:4LqiAbQ7fUNSYvp22pEUoO,https://api.spotify.com/v1/tracks/4LqiAbQ7fUNSYvp22pEUoO,https://api.spotify.com/v1/audio-analysis/4LqiAbQ7fUNSYvp22pEUoO,177187,4,progressivehouse,Beatroot - Dannic’s Bigroom Edit
71,0.623,0.59,9,-4.47,1,0.031,0.681,0.0,0.0601,0.226,128.075,audio_features,464aQpCDwedVA34R0kHRC9,spotify:track:464aQpCDwedVA34R0kHRC9,https://api.spotify.com/v1/tracks/464aQpCDwedVA34R0kHRC9,https://api.spotify.com/v1/audio-analysis/464aQpCDwedVA34R0kHRC9,194678,4,progressivehouse,Forgettable (feat. Olivia)
72,0.438,0.729,8,-4.793,0,0.0368,0.00684,2.54e-05,0.661,0.144,125.992,audio_features,1KNlQcGVKGEbVhnt3AVJ8N,spotify:track:1KNlQcGVKGEbVhnt3AVJ8N,https://api.spotify.com/v1/tracks/1KNlQcGVKGEbVhnt3AVJ8N,https://api.spotify.com/v1/audio-analysis/1KNlQcGVKGEbVhnt3AVJ8N,236210,4,progressivehouse,Destroy Me (feat. Brooke Tomlinson)
73,0.548,0.746,6,-3.587,0,0.0962,0.0673,0.0,0.226,0.486,126.054,audio_features,2SaoXIwhF0CTwoPuFbRego,spotify:track:2SaoXIwhF0CTwoPuFbRego,https://api.spotify.com/v1/tracks/2SaoXIwhF0CTwoPuFbRego,https://api.spotify.com/v1/audio-analysis/2SaoXIwhF0CTwoPuFbRego,225015,4,progressivehouse,Take Away The Pain (feat. Ava Koci)
74,0.608,0.861,8,-4.733,1,0.0435,0.000668,0.000105,0.0708,0.558,128.002,audio_features,2e5npdHzaEWlIsIuzuJT6G,spotify:track:2e5npdHzaEWlIsIuzuJT6G,https://api.spotify.com/v1/tracks/2e5npdHzaEWlIsIuzuJT6G,https://api.spotify.com/v1/audio-analysis/2e5npdHzaEWlIsIuzuJT6G,239627,4,progressivehouse,Before I'm Yours
75,0.481,0.944,4,-2.618,0,0.0426,0.00328,0.00142,0.297,0.326,144.803,audio_features,4oXP6haPK2dorhIBHvBgKU,spotify:track:4oXP6haPK2dorhIBHvBgKU,https://api.spotify.com/v1/tracks/4oXP6haPK2dorhIBHvBgKU,https://api.spotify.com/v1/audio-analysis/4oXP6haPK2dorhIBHvBgKU,172478,4,progressivehouse,Bella Ciao
76,0.784,0.698,7,-5.767,0,0.0298,0.0372,0.000712,0.241,0.723,125.002,audio_features,1kJ1E0czwQPvUVNXCLaHAB,spotify:track:1kJ1E0czwQPvUVNXCLaHAB,https://api.spotify.com/v1/tracks/1kJ1E0czwQPvUVNXCLaHAB,https://api.spotify.com/v1/audio-analysis/1kJ1E0czwQPvUVNXCLaHAB,170945,4,progressivehouse,Bella Ciao (feat. Andre Sarate & Adolfo Celdran)
77,0.536,0.881,6,-3.102,1,0.0388,0.0273,0.0,0.104,0.215,127.958,audio_features,7fCR5jaisnPxIHcvyUKAv9,spotify:track:7fCR5jaisnPxIHcvyUKAv9,https://api.spotify.com/v1/tracks/7fCR5jaisnPxIHcvyUKAv9,https://api.spotify.com/v1/audio-analysis/7fCR5jaisnPxIHcvyUKAv9,217500,4,progressivehouse,Belong - Axwell & Years Remode Edit
78,0.51,0.819,5,-5.677,0,0.134,0.0793,0.0,0.455,0.482,127.821,audio_features,6JXrAJ1u6R20f2k6TnNlQs,spotify:track:6JXrAJ1u6R20f2k6TnNlQs,https://api.spotify.com/v1/tracks/6JXrAJ1u6R20f2k6TnNlQs,https://api.spotify.com/v1/audio-analysis/6JXrAJ1u6R20f2k6TnNlQs,187734,4,progressivehouse,Belong With You
79,0.585,0.862,1,-5.379,0,0.0582,0.0251,0.0,0.117,0.485,128.048,audio_features,4WcD7sb5B1PQHNkOCf650z,spotify:track:4WcD7sb5B1PQHNkOCf650z,https://api.spotify.com/v1/tracks/4WcD7sb5B1PQHNkOCf650z,https://api.spotify.com/v1/audio-analysis/4WcD7sb5B1PQHNkOCf650z,176250,4,progressivehouse,Be My Love - DubVision Remix
80,0.531,0.938,7,-3.679,1,0.112,0.0109,4.03e-05,0.343,0.25,128.082,audio_features,6yAfbayGUeZ6xDaR8IJtWa,spotify:track:6yAfbayGUeZ6xDaR8IJtWa,https://api.spotify.com/v1/tracks/6yAfbayGUeZ6xDaR8IJtWa,https://api.spotify.com/v1/audio-analysis/6yAfbayGUeZ6xDaR8IJtWa,199687,4,progressivehouse,Better World
81,0.592,0.758,4,-4.612,1,0.0811,0.0703,0.0,0.162,0.451,124.963,audio_features,5pil8hEnkX4PMdnoujnH97,spotify:track:5pil8hEnkX4PMdnoujnH97,https://api.spotify.com/v1/tracks/5pil8hEnkX4PMdnoujnH97,https://api.spotify.com/v1/audio-analysis/5pil8hEnkX4PMdnoujnH97,211440,4,progressivehouse,Bittersweet (ft. Quarterback)
82,0.586,0.903,0,-7.342,0,0.0651,0.00333,0.936,0.173,0.211,127.983,audio_features,7eaCWItIefEO5DpOu5i6aQ,spotify:track:7eaCWItIefEO5DpOu5i6aQ,https://api.spotify.com/v1/tracks/7eaCWItIefEO5DpOu5i6aQ,https://api.spotify.com/v1/audio-analysis/7eaCWItIefEO5DpOu5i6aQ,228984,4,progressivehouse,Black Water
83,0.612,0.68,0,-4.925,0,0.0346,0.619,0.0,0.0786,0.346,127.909,audio_features,3TSZpRzSEKL1dFfpd1JDoF,spotify:track:3TSZpRzSEKL1dFfpd1JDoF,https://api.spotify.com/v1/tracks/3TSZpRzSEKL1dFfpd1JDoF,https://api.spotify.com/v1/audio-analysis/3TSZpRzSEKL1dFfpd1JDoF,180938,4,progressivehouse,Blame
84,0.488,0.612,5,-5.119,0,0.0317,0.0764,0.0,0.242,0.176,127.879,audio_features,4tzn7Fnd5vj0OgxuJVYWRH,spotify:track:4tzn7Fnd5vj0OgxuJVYWRH,https://api.spotify.com/v1/tracks/4tzn7Fnd5vj0OgxuJVYWRH,https://api.spotify.com/v1/audio-analysis/4tzn7Fnd5vj0OgxuJVYWRH,206411,4,progressivehouse,Blank Pages
85,0.576,0.815,6,-5.155,0,0.082,0.00398,0.0421,0.0796,0.375,127.981,audio_features,1a99KBI6LzJhSvHpHsAWQo,spotify:track:1a99KBI6LzJhSvHpHsAWQo,https://api.spotify.com/v1/tracks/1a99KBI6LzJhSvHpHsAWQo,https://api.spotify.com/v1/audio-analysis/1a99KBI6LzJhSvHpHsAWQo,257750,4,progressivehouse,Blaze (Sweet Lies) - Extended Mix
86,0.704,0.804,10,-5.073,1,0.0389,0.000183,0.000448,0.325,0.267,127.983,audio_features,2HPm4JnaAhWkkWJedn4j8P,spotify:track:2HPm4JnaAhWkkWJedn4j8P,https://api.spotify.com/v1/tracks/2HPm4JnaAhWkkWJedn4j8P,https://api.spotify.com/v1/audio-analysis/2HPm4JnaAhWkkWJedn4j8P,265786,4,progressivehouse,Blinded By The Light
87,0.556,0.918,1,-5.229,1,0.0543,0.00251,0.807,0.237,0.514,128.006,audio_features,2RKhxNqBnOtNpWw2hYZTQH,spotify:track:2RKhxNqBnOtNpWw2hYZTQH,https://api.spotify.com/v1/tracks/2RKhxNqBnOtNpWw2hYZTQH,https://api.spotify.com/v1/audio-analysis/2RKhxNqBnOtNpWw2hYZTQH,222197,4,progressivehouse,Blizzard
88,0.544,0.811,8,-2.271,1,0.0515,0.052,0.0,0.121,0.188,129.011,audio_features,1s82u8aaERDyKAyt2vyhQr,spotify:track:1s82u8aaERDyKAyt2vyhQr,https://api.spotify.com/v1/tracks/1s82u8aaERDyKAyt2vyhQr,https://api.spotify.com/v1/audio-analysis/1s82u8aaERDyKAyt2vyhQr,206320,4,progressivehouse,Aftershock (feat. Jacquie)
89,0.538,0.748,7,-2.543,0,0.037,0.0263,0.0,0.125,0.363,127.052,audio_features,333a2kkU8RSWRu0dJT0ngX,spotify:track:333a2kkU8RSWRu0dJT0ngX,https://api.spotify.com/v1/tracks/333a2kkU8RSWRu0dJT0ngX,https://api.spotify.com/v1/audio-analysis/333a2kkU8RSWRu0dJT0ngX,218813,4,progressivehouse,Turn (feat. Little Daylight)
90,0.51,0.785,7,-3.096,0,0.0495,0.0284,0.0,0.167,0.155,129.068,audio_features,3gHWWPJmOzDTGgMmHTGloF,spotify:track:3gHWWPJmOzDTGgMmHTGloF,https://api.spotify.com/v1/tracks/3gHWWPJmOzDTGgMmHTGloF,https://api.spotify.com/v1/audio-analysis/3gHWWPJmOzDTGgMmHTGloF,213853,4,progressivehouse,Lightning (feat. John Rzeznik)
91,0.553,0.928,0,-2.931,0,0.0736,0.0361,0.0,0.12,0.248,127.923,audio_features,4oHHfupA93zfZyXHNPxmXo,spotify:track:4oHHfupA93zfZyXHNPxmXo,https://api.spotify.com/v1/tracks/4oHHfupA93zfZyXHNPxmXo,https://api.spotify.com/v1/audio-analysis/4oHHfupA93zfZyXHNPxmXo,229587,4,progressivehouse,We Will Live (feat. Night Terrors of 1927)
92,0.571,0.903,7,-2.184,1,0.214,0.0615,1.23e-06,0.186,0.477,127.951,audio_features,2zMXH5k5NZy1Nw460bLvRh,spotify:track:2zMXH5k5NZy1Nw460bLvRh,https://api.spotify.com/v1/tracks/2zMXH5k5NZy1Nw460bLvRh,https://api.spotify.com/v1/audio-analysis/2zMXH5k5NZy1Nw460bLvRh,206320,4,progressivehouse,Take Me Home (feat. Bebe Rexha)
93,0.566,0.846,11,-4.682,1,0.043,0.0277,0.0,0.141,0.517,127.919,audio_features,2c7tRaTDPhcnbmjV98hAdR,spotify:track:2c7tRaTDPhcnbmjV98hAdR,https://api.spotify.com/v1/tracks/2c7tRaTDPhcnbmjV98hAdR,https://api.spotify.com/v1/audio-analysis/2c7tRaTDPhcnbmjV98hAdR,213864,4,progressivehouse,Blue Sky
94,0.571,0.876,1,-7.403,1,0.0462,0.00321,7.1e-06,0.104,0.319,128.005,audio_features,6c1mJmFYe8WG8b213tVlw8,spotify:track:6c1mJmFYe8WG8b213tVlw8,https://api.spotify.com/v1/tracks/6c1mJmFYe8WG8b213tVlw8,https://api.spotify.com/v1/audio-analysis/6c1mJmFYe8WG8b213tVlw8,198469,4,progressivehouse,Body Dancing
95,0.5,0.674,7,-4.388,1,0.0501,0.0196,0.0,0.151,0.19,128.138,audio_features,3lJGbK6EnrCQ1MDKUSQ8Xt,spotify:track:3lJGbK6EnrCQ1MDKUSQ8Xt,https://api.spotify.com/v1/tracks/3lJGbK6EnrCQ1MDKUSQ8Xt,https://api.spotify.com/v1/audio-analysis/3lJGbK6EnrCQ1MDKUSQ8Xt,225000,4,progressivehouse,Body High
96,0.541,0.901,1,-4.319,0,0.0353,0.0069,0.000604,0.189,0.396,128.003,audio_features,7GNFqU6fH7JGVYLYa6PrC4,spotify:track:7GNFqU6fH7JGVYLYa6PrC4,https://api.spotify.com/v1/tracks/7GNFqU6fH7JGVYLYa6PrC4,https://api.spotify.com/v1/audio-analysis/7GNFqU6fH7JGVYLYa6PrC4,236716,4,progressivehouse,Born At Night
97,0.512,0.805,7,-4.937,0,0.0835,0.00215,0.0,0.129,0.342,128.096,audio_features,2uGquEbtwajPLndiHrsGbw,spotify:track:2uGquEbtwajPLndiHrsGbw,https://api.spotify.com/v1/tracks/2uGquEbtwajPLndiHrsGbw,https://api.spotify.com/v1/audio-analysis/2uGquEbtwajPLndiHrsGbw,226613,4,progressivehouse,Born To Rage - Radio Edit
98,0.683,0.472,3,-5.917,1,0.0485,0.00501,2.42e-06,0.0796,0.142,127.988,audio_features,5QyYHYNJOIB5J2nAW4X2cw,spotify:track:5QyYHYNJOIB5J2nAW4X2cw,https://api.spotify.com/v1/tracks/5QyYHYNJOIB5J2nAW4X2cw,https://api.spotify.com/v1/audio-analysis/5QyYHYNJOIB5J2nAW4X2cw,284709,4,progressivehouse,Both Of Us
99,0.597,0.714,11,-7.676,1,0.0675,0.0762,0.0,0.278,0.232,128.023,audio_features,1LP1W66MDAeTjX3Fz4D9A1,spotify:track:1LP1W66MDAeTjX3Fz4D9A1,https://api.spotify.com/v1/tracks/1LP1W66MDAeTjX3Fz4D9A1,https://api.spotify.com/v1/audio-analysis/1LP1W66MDAeTjX3Fz4D9A1,185625,4,progressivehouse,Brothers In Arms
100,0.689,0.88,11,-3.732,0,0.0491,0.00215,0.000103,0.12,0.165,125.977,audio_features,1aD91va3FbtvBvQ2Lm08wR,spotify:track:1aD91va3FbtvBvQ2Lm08wR,https://api.spotify.com/v1/tracks/1aD91va3FbtvBvQ2Lm08wR,https://api.spotify.com/v1/audio-analysis/1aD91va3FbtvBvQ2Lm08wR,285714,4,progressivehouse,Bulletproof (feat. Harrison Miya) - DubVision Remix
101,0.453,0.657,9,-4.852,0,0.0339,0.00588,0.0,0.563,0.18,128.097,audio_features,7F6NUXWXERbJliGqcAxLIf,spotify:track:7F6NUXWXERbJliGqcAxLIf,https://api.spotify.com/v1/tracks/7F6NUXWXERbJliGqcAxLIf,https://api.spotify.com/v1/audio-analysis/7F6NUXWXERbJliGqcAxLIf,206250,4,progressivehouse,Burn Me Down
102,0.594,0.722,4,-5.751,0,0.0398,0.0156,0.0,0.0667,0.407,127.877,audio_features,7IWTIkiWGWNQyYfOLdMrGD,spotify:track:7IWTIkiWGWNQyYfOLdMrGD,https://api.spotify.com/v1/tracks/7IWTIkiWGWNQyYfOLdMrGD,https://api.spotify.com/v1/audio-analysis/7IWTIkiWGWNQyYfOLdMrGD,200322,4,progressivehouse,Burn Out (feat. Dewain Whitmore)
103,0.402,0.736,11,-6.39,0,0.13,0.0306,1.47e-05,0.74,0.0867,128.37,audio_features,2nriNWbiYgZdld4LmzRArS,spotify:track:2nriNWbiYgZdld4LmzRArS,https://api.spotify.com/v1/tracks/2nriNWbiYgZdld4LmzRArS,https://api.spotify.com/v1/audio-analysis/2nriNWbiYgZdld4LmzRArS,211895,4,progressivehouse,Burn The World
104,0.743,0.827,10,-5.223,1,0.0647,0.0105,0.000205,0.237,0.0388,127.985,audio_features,117xs983Wv5br3ujFiOnqn,spotify:track:117xs983Wv5br3ujFiOnqn,https://api.spotify.com/v1/tracks/117xs983Wv5br3ujFiOnqn,https://api.spotify.com/v1/audio-analysis/117xs983Wv5br3ujFiOnqn,325381,4,progressivehouse,Butterflies
105,0.539,0.912,7,-3.113,1,0.0454,0.111,0.0,0.252,0.233,128.016,audio_features,2cTGafydY9vdnqJQ2Gw6t8,spotify:track:2cTGafydY9vdnqJQ2Gw6t8,https://api.spotify.com/v1/tracks/2cTGafydY9vdnqJQ2Gw6t8,https://api.spotify.com/v1/audio-analysis/2cTGafydY9vdnqJQ2Gw6t8,234375,4,progressivehouse,Butterflies
106,0.53,0.764,3,-4.171,1,0.0375,0.000204,0.0,0.286,0.0732,127.929,audio_features,7FZtWdYulNciOigqEzEDVN,spotify:track:7FZtWdYulNciOigqEzEDVN,https://api.spotify.com/v1/tracks/7FZtWdYulNciOigqEzEDVN,https://api.spotify.com/v1/audio-analysis/7FZtWdYulNciOigqEzEDVN,205586,4,progressivehouse,Butterfly
107,0.64,0.591,7,-3.905,0,0.0344,0.126,6.45e-06,0.159,0.304,128.004,audio_features,3McFoGzAMw63UDlS79C2RU,spotify:track:3McFoGzAMw63UDlS79C2RU,https://api.spotify.com/v1/tracks/3McFoGzAMw63UDlS79C2RU,https://api.spotify.com/v1/audio-analysis/3McFoGzAMw63UDlS79C2RU,225000,4,progressivehouse,Buzzing (with Nevve)
108,0.738,0.953,1,-4.781,1,0.216,0.0388,0.0146,0.214,0.483,128.069,audio_features,5UHrKSQhNs96msAx8LPVwS,spotify:track:5UHrKSQhNs96msAx8LPVwS,https://api.spotify.com/v1/tracks/5UHrKSQhNs96msAx8LPVwS,https://api.spotify.com/v1/audio-analysis/5UHrKSQhNs96msAx8LPVwS,178125,4,progressivehouse,Breach (Walk Alone)
109,0.634,0.632,5,-4.52,0,0.0313,0.0129,0.000453,0.116,0.449,128.075,audio_features,1PYsy4cGp3egbeaQDjIGIa,spotify:track:1PYsy4cGp3egbeaQDjIGIa,https://api.spotify.com/v1/tracks/1PYsy4cGp3egbeaQDjIGIa,https://api.spotify.com/v1/audio-analysis/1PYsy4cGp3egbeaQDjIGIa,210005,4,progressivehouse,Yottabyte
110,0.726,0.752,7,-7.401,0,0.0931,0.0529,0.145,0.201,0.174,128.035,audio_features,4cBSVGEHvZCPGKq2UnB26P,spotify:track:4cBSVGEHvZCPGKq2UnB26P,https://api.spotify.com/v1/tracks/4cBSVGEHvZCPGKq2UnB26P,https://api.spotify.com/v1/audio-analysis/4cBSVGEHvZCPGKq2UnB26P,195454,4,progressivehouse,Access
111,0.507,0.887,5,-4.084,0,0.141,0.00731,0.0,0.562,0.336,128.015,audio_features,27YP211Rr8RezhiFVDLFI8,spotify:track:27YP211Rr8RezhiFVDLFI8,https://api.spotify.com/v1/tracks/27YP211Rr8RezhiFVDLFI8,https://api.spotify.com/v1/audio-analysis/27YP211Rr8RezhiFVDLFI8,247505,4,progressivehouse,Waiting For Tomorrow (feat. Mike Shinoda)
112,0.416,0.849,1,-4.909,0,0.0455,0.00864,0.000138,0.204,0.147,125.098,audio_features,5Sey3HgGa6KB46mlOyCClZ,spotify:track:5Sey3HgGa6KB46mlOyCClZ,https://api.spotify.com/v1/tracks/5Sey3HgGa6KB46mlOyCClZ,https://api.spotify.com/v1/audio-analysis/5Sey3HgGa6KB46mlOyCClZ,205440,4,progressivehouse,Calling (Lose My Mind) - Radio Edit
113,0.568,0.894,2,-4.006,1,0.143,0.0546,0.0,0.215,0.389,128.018,audio_features,6efPLFCepNXifeJ9cDXqJq,spotify:track:6efPLFCepNXifeJ9cDXqJq,https://api.spotify.com/v1/tracks/6efPLFCepNXifeJ9cDXqJq,https://api.spotify.com/v1/audio-analysis/6efPLFCepNXifeJ9cDXqJq,219844,4,progressivehouse,Call Me Beautiful
114,0.494,0.767,10,-4.101,1,0.051,0.12,0.0,0.374,0.112,125.506,audio_features,1gdMKFGWrI34ZTO8k7Hfg6,spotify:track:1gdMKFGWrI34ZTO8k7Hfg6,https://api.spotify.com/v1/tracks/1gdMKFGWrI34ZTO8k7Hfg6,https://api.spotify.com/v1/audio-analysis/1gdMKFGWrI34ZTO8k7Hfg6,219451,3,progressivehouse,Call You (feat. Nasri of MAGIC!)
115,0.633,0.557,10,-5.525,1,0.0352,0.167,0.0,0.1,0.0728,125.992,audio_features,00LVXXxKZ7Uj1cPPlqGI4x,spotify:track:00LVXXxKZ7Uj1cPPlqGI4x,https://api.spotify.com/v1/tracks/00LVXXxKZ7Uj1cPPlqGI4x,https://api.spotify.com/v1/audio-analysis/00LVXXxKZ7Uj1cPPlqGI4x,210511,4,progressivehouse,Call You (feat. Nasri of MAGIC!) - Zack Martino Remix
116,0.443,0.844,1,-4.526,0,0.0791,0.00109,2.12e-05,0.415,0.187,128.155,audio_features,1Kr1r7hnEBsBeP7U8rB0l0,spotify:track:1Kr1r7hnEBsBeP7U8rB0l0,https://api.spotify.com/v1/tracks/1Kr1r7hnEBsBeP7U8rB0l0,https://api.spotify.com/v1/audio-analysis/1Kr1r7hnEBsBeP7U8rB0l0,208125,4,progressivehouse,Can't Get Enough feat. Mariah McManus
117,0.584,0.86,6,-2.687,0,0.0467,0.118,4.35e-06,0.132,0.109,128.026,audio_features,64HH8QusEYZYm3wZEplgn9,spotify:track:64HH8QusEYZYm3wZEplgn9,https://api.spotify.com/v1/tracks/64HH8QusEYZYm3wZEplgn9,https://api.spotify.com/v1/audio-analysis/64HH8QusEYZYm3wZEplgn9,222348,4,progressivehouse,Can't Get Enough (feat. Sarah Hudson) - Radio Edit
118,0.482,0.741,6,-6.27,0,0.0568,0.00084,1.96e-06,0.264,0.191,128.098,audio_features,46pDsmat5RchgIySODitP8,spotify:track:46pDsmat5RchgIySODitP8,https://api.spotify.com/v1/tracks/46pDsmat5RchgIySODitP8,https://api.spotify.com/v1/audio-analysis/46pDsmat5RchgIySODitP8,223665,4,progressivehouse,Can't Get Enough - Infuse Remix
119,0.58,0.932,11,-4.766,0,0.15,0.015,0.0635,0.18,0.382,128.008,audio_features,7iMKcwjbbDUjuFpNINpHyJ,spotify:track:7iMKcwjbbDUjuFpNINpHyJ,https://api.spotify.com/v1/tracks/7iMKcwjbbDUjuFpNINpHyJ,https://api.spotify.com/v1/audio-analysis/7iMKcwjbbDUjuFpNINpHyJ,371265,4,progressivehouse,Can't Stop Now - Matisse & Sadko Remix
120,0.642,0.771,6,-5.008,0,0.0517,0.0303,0.0,0.313,0.27,128.0,audio_features,1TtuzyjCMNXcHBQnkhQXWm,spotify:track:1TtuzyjCMNXcHBQnkhQXWm,https://api.spotify.com/v1/tracks/1TtuzyjCMNXcHBQnkhQXWm,https://api.spotify.com/v1/audio-analysis/1TtuzyjCMNXcHBQnkhQXWm,199750,4,progressivehouse,Can You Feel It
121,0.662,0.884,9,-4.104,0,0.0599,0.014,3.7e-05,0.087,0.484,128.029,audio_features,2M1mqcNUBIAfRoD2Puhejf,spotify:track:2M1mqcNUBIAfRoD2Puhejf,https://api.spotify.com/v1/tracks/2M1mqcNUBIAfRoD2Puhejf,https://api.spotify.com/v1/audio-analysis/2M1mqcNUBIAfRoD2Puhejf,191250,4,progressivehouse,Carry Me Home (feat. Jake Reese)
122,0.447,0.684,9,-4.721,0,0.09,0.175,0.0,0.478,0.437,125.655,audio_features,4fK2NU9UyQJV74ZGiSVYsr,spotify:track:4fK2NU9UyQJV74ZGiSVYsr,https://api.spotify.com/v1/tracks/4fK2NU9UyQJV74ZGiSVYsr,https://api.spotify.com/v1/audio-analysis/4fK2NU9UyQJV74ZGiSVYsr,175312,4,progressivehouse,Carry On - Nicky Romero Remix
123,0.63,0.906,3,-4.877,0,0.155,0.0776,2.09e-06,0.175,0.343,128.096,audio_features,1dVbC0XoM4VxpDkrv1tcjf,spotify:track:1dVbC0XoM4VxpDkrv1tcjf,https://api.spotify.com/v1/tracks/1dVbC0XoM4VxpDkrv1tcjf,https://api.spotify.com/v1/audio-analysis/1dVbC0XoM4VxpDkrv1tcjf,204375,4,progressivehouse,Catching Fire
124,0.58,0.926,1,-3.168,0,0.0558,0.00061,0.0167,0.124,0.177,127.753,audio_features,2Nyg5XSFpb221DZzgNZrJP,spotify:track:2Nyg5XSFpb221DZzgNZrJP,https://api.spotify.com/v1/tracks/2Nyg5XSFpb221DZzgNZrJP,https://api.spotify.com/v1/audio-analysis/2Nyg5XSFpb221DZzgNZrJP,183766,4,progressivehouse,Cathedral
125,0.495,0.791,6,-3.799,0,0.0656,0.121,0.0,0.0863,0.13,127.99,audio_features,0UFtsK5aSrq5zYai4aikAu,spotify:track:0UFtsK5aSrq5zYai4aikAu,https://api.spotify.com/v1/tracks/0UFtsK5aSrq5zYai4aikAu,https://api.spotify.com/v1/audio-analysis/0UFtsK5aSrq5zYai4aikAu,209062,4,progressivehouse,Champions (feat. Harry Brooks Jnr)
126,0.599,0.727,2,-3.955,1,0.0376,0.126,0.0,0.68,0.123,126.09,audio_features,43FcHuOcD47Pz11YtJ30D4,spotify:track:43FcHuOcD47Pz11YtJ30D4,https://api.spotify.com/v1/tracks/43FcHuOcD47Pz11YtJ30D4,https://api.spotify.com/v1/audio-analysis/43FcHuOcD47Pz11YtJ30D4,223333,4,progressivehouse,Change - Radio Edit
127,0.498,0.609,6,-5.25,0,0.0393,0.00228,0.0,0.3,0.257,128.034,audio_features,5uD0rL0iG69YDxTc45FqER,spotify:track:5uD0rL0iG69YDxTc45FqER,https://api.spotify.com/v1/tracks/5uD0rL0iG69YDxTc45FqER,https://api.spotify.com/v1/audio-analysis/5uD0rL0iG69YDxTc45FqER,204152,4,progressivehouse,Chasing Ghosts
128,0.585,0.856,0,-5.647,0,0.0584,0.0107,1.34e-05,0.0629,0.165,128.054,audio_features,41lGFu6MDXGoLWSfEWwEEW,spotify:track:41lGFu6MDXGoLWSfEWwEEW,https://api.spotify.com/v1/tracks/41lGFu6MDXGoLWSfEWwEEW,https://api.spotify.com/v1/audio-analysis/41lGFu6MDXGoLWSfEWwEEW,194992,4,progressivehouse,Chasing Shadows
129,0.606,0.905,7,-3.821,0,0.0754,0.00642,0.000396,0.508,0.541,127.937,audio_features,7jRUGNzGNvBThHvgTYFhIE,spotify:track:7jRUGNzGNvBThHvgTYFhIE,https://api.spotify.com/v1/tracks/7jRUGNzGNvBThHvgTYFhIE,https://api.spotify.com/v1/audio-analysis/7jRUGNzGNvBThHvgTYFhIE,195827,4,progressivehouse,Chasing The Sun - Hardwell Edit
130,0.397,0.818,8,-2.859,1,0.166,0.377,0.0,0.0636,0.462,127.545,audio_features,4eUMbFJ6l8UogwBENovA4v,spotify:track:4eUMbFJ6l8UogwBENovA4v,https://api.spotify.com/v1/tracks/4eUMbFJ6l8UogwBENovA4v,https://api.spotify.com/v1/audio-analysis/4eUMbFJ6l8UogwBENovA4v,203715,4,progressivehouse,Chasing Time
131,0.732,0.592,2,-6.889,1,0.0681,0.0013,0.0,0.13,0.156,128.008,audio_features,20Y469tONTb71pt1AsEfYQ,spotify:track:20Y469tONTb71pt1AsEfYQ,https://api.spotify.com/v1/tracks/20Y469tONTb71pt1AsEfYQ,https://api.spotify.com/v1/audio-analysis/20Y469tONTb71pt1AsEfYQ,202520,4,progressivehouse,Childhood
132,0.6,0.887,9,-2.52,1,0.063,0.0232,4.62e-05,0.148,0.526,128.088,audio_features,3yM0SFHZEkQ56nVEWYQGee,spotify:track:3yM0SFHZEkQ56nVEWYQGee,https://api.spotify.com/v1/tracks/3yM0SFHZEkQ56nVEWYQGee,https://api.spotify.com/v1/audio-analysis/3yM0SFHZEkQ56nVEWYQGee,187969,4,progressivehouse,Circles
133,0.621,0.894,6,-7.362,1,0.0487,0.000723,0.0056,0.572,0.246,127.998,audio_features,6aTaR3rXwQIqxE0dqyY8av,spotify:track:6aTaR3rXwQIqxE0dqyY8av,https://api.spotify.com/v1/tracks/6aTaR3rXwQIqxE0dqyY8av,https://api.spotify.com/v1/audio-analysis/6aTaR3rXwQIqxE0dqyY8av,444341,4,progressivehouse,City in My Eyes (feat. Koo Read)
134,0.478,0.818,4,-5.076,1,0.0377,0.00292,0.00789,0.438,0.163,127.953,audio_features,54ZPmGE1uOG9IYoUBSRSp7,spotify:track:54ZPmGE1uOG9IYoUBSRSp7,https://api.spotify.com/v1/tracks/54ZPmGE1uOG9IYoUBSRSp7,https://api.spotify.com/v1/audio-analysis/54ZPmGE1uOG9IYoUBSRSp7,226867,4,progressivehouse,City Of Dreams - Radio Edit
